Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
330047,B000EM2PGQ,A2PNOU7NXB1JE4,"Peggy ""pab920""",0,0,3,1270252800,Forewarning you may get old version,"Since 2006 I've been purchasing several flavors of Wolfgang's organic soups from Amazon. Wolfgang has apparently by the label picture, re-vamped his old green label soup products particularly the black bean soup. The green label black bean soup I received yesterday was the old plain black bean version. This was not what I wanted nor expected. I wanted the new version with the corn, tomatoes, green peppers, etc. as depicted on the new label. After Amazon could not guarantee that I would receive a replacement item of the new version, they provided a refund. Customer Service was unable to ascertain when the new version would be in stock. So now I will wait to reorder until I read a review that says they received the one w/ the corn etc. in it. Although this old version of black bean tastes okay,(I spice it up a bit and add either sour cream or cheddar cheese), I still have 5 cans left over from my winter purchase and did not want more of the same. I wanted a soup I did not taste the need to add ingredients to it. BTW if you get the old chicken noodle or chicken rice versions they are great w/o additional ingredients."
323160,B000OQ2DL4,A2VQFFQQMEGA22,Emilylm,0,0,5,1344643200,good stuff,"Great supplement. Nice and calming before bed, helps me sleep well, nice tangy taste. I buy it regularly and notice a difference when I go without."
19047,B00375LB6M,A30NZHE1H756IU,RoseMumof3,0,0,5,1338768000,Perfect for our cupcakes!,"We chose a Thing 1/Thing 2 theme for our twins' first birthday party, and these sprinkles were the perfect color. They lean more towards turquoise than a true blue, but with our red baking cups, and white frosting, they were the perfect finishing touch!"
321074,B00015ECGC,A36ELBL0E0WD4F,"Jonathan Edwards ""renaissance man""",4,4,5,1266105600,Rich taste,"We tried this coffee after having brought home some 100% Kona coffee from Hawaii several years back.  We ordered this along with some Jamaican Blue Mountain and a few other types of higher-end coffees.<br /><br />This is by far the best of the lot.  It has a rich and complex taste with an almost nutty or fruity background character.  Growing as it does on the lava slopes of the hawaiian islands, the beans pick up a significant amount of flavor from the rich soil.  Although we are not frequent coffee drinkers or 'coffee-snobs', when we do drink coffee, this is what we drink.  It's good enough that we went to the trouble of buying a good grinder and moving from ground to whole-bean just to get the added flavor."
127187,B0038A5QCQ,A2E68VR3CQOLMM,Disappointed,2,3,1,1323302400,stale and broken,"These were a disappointment.  I've had this brand before and they were quite good.  This batch tasted stale, perhaps it had been on the shelf too long.  In addition, almost all of individually wrapped biscotti arrived broken.  It must have had a rough ride.  I won't order these again.  If it wouldn't have been a hassle, I would have sent them back for my money back."
495329,B000VQD4Z6,A3K8ZKWZ436EMD,J. L. Haste,4,4,5,1248393600,Deliciously Spicy!,"My brother introduced me to these wonderful noodles after his stint in Korea.  I jazz them up with an egg when the noodles are almost done...then I add a handful of shredded cheddar cheese.  MMMMmmm!  The cheese and egg give the broth a wonderful flavor.  The noodles seemed very hot to me on the first try, but my tastebuds grew accustomed and then they started to be rather mild. These are definitely a must have in my pantry."
447612,B004772OWE,A16KZQQXHQHSV1,JJRider,0,0,4,1334361600,The best that I've tried of the K-Cup tea offerings,I've been drinking tea for years mostly for health reasons.  We recently bought a Keurig so I tried this black tea with our new brewer.  It had a nice full body taste and I found it had a better taste than the green tea varities I tried.
164394,B003X1FTZE,AT0TWVT8XJRFV,Patricia A. Malone,0,0,2,1292371200,trophy pistachios way to salty,"I order some trophy pistachios, which had way to much salt on them. I would have loved them but they put to much salt on them, so i will not order them ever again. I loved my pistachios without all the salt on them."
251825,B002AN4TWK,A1VZNYJIK4YWSK,"Tuesday ""Is it just me... or did S/E maybe do...",0,0,5,1310601600,"My cat loves this, and even I think it smells good!","I've bought several flavors of the b.f.f. line for my cat, and she chows down on every one of them! Even my roommate's cat, who is extremely picky with wet food (to the point that there is literally only one brand he would eat at all) has been caught sneaking tastes out of her bowl now! This stuff is very high grade - if you check out the b.f.f. site, they make all of their items in a human food processing facility, and there is no grain filler in the food. When opening the cans, it really smells like something you'd open up to eat yourself! I love this product and I will continue to buy it for my baby."
330587,B006N3IA1O,A1LVO0ZH9CK65J,B D Haen,0,0,5,1290211200,"Good, I add sugar and it makes it even better.","This one is good, a bit powerful so I add some sugar to mellow down the minty flavor of it. It's very soothing to a tummy ache as well."
210674,B001EQ4OWO,A2DFRY4YMFL3D4,Mac Mintaka,0,0,4,1287360000,Nice and simple,"I have a 26lb dog and they are the perfect size.  Larger dogs may want to trade up.  I love how they always open with no trouble.  That is a nice feature when I'm juggling the bag, a flashlight, and the leash.  I don't use the compostable aspect of them so I can't speak to that.  All told, I have bought before and I'll buy again."
543493,B006MONQMC,A2V9DTXTQ5YIMK,"A. Hudson ""papillon_lover""",0,0,2,1339027200,"Taste is there but it stains, bad!!!","During the day I wake up and drink cold coffee and sometimes use my Tassimo maker. The rest of the day I drink a lot of water. I usually drink bottled water and do not mind the `plain' taste.<br /><br />Sadly I can not read the ingredients on my bottle since it is covered with a sticker but the vitamin part seemed interesting. I have tried to add flavors to my water before but they have tasted artificial. I will say this does taste like fruit punch as it is listed. I was surprised at how flavorful it was and that it did not taste artificial like the other drinks I have tried. I found it rather refreshing and loved the flavor of it.<br /><br />The reason I would not buy it though is it is messy. I accidentally squeezed some out of the cup and it was so sticky. That was not the worse. I have cream colored counters and it leaked on them and it was less than 10 seconds of it sitting on the counter and figured a wet paper towel would wipe it up. Nope, it was already stained! I was shocked! I had to use one of those magic eraser pads to clean it off the counter. For how sticky and how easily it stains, it is not worth it to me.<br /><br />Taste wise it is there. However, if it stained that quickly, I wonder what it does to your body. I don't think I will be finishing it.<br /><br />Added after writing review: If I could give this a zero I would! I had the bottle near the computer to write the review. It has to be in the fridge after you open it. It was in the fridge with the cap down. I flipped it where the cap was on top thinking it would not leak this way taking it back to the fridge. Nope, the cap held the previous leftover squeeze and it leaked ALL over my cream rug and also my computer stand which is padded. I got rid of it. It is too messy and stains!"
425875,B000TQEWM2,A2DFNJ4ETW5OK6,Ivan,0,0,4,1335484800,Best hazelnut,Gloria Jeans seems to make the best tasting hazelnut. I tried all the rest and for some reason this one tastes the most natural to me.
345146,B0076MLL12,A1BZ2CV2CC2SH3,"M. Angell ""be_a_stayhome_mom""",1,3,1,1332201600,W-E-A-K! NOT WORTH THE COST!!!!,I ORDERED THE DARK HOT COCOA IN HOPES IT WOULD BE REAL CHOCOLATEY AND IT WAS NO BETTER THAN BUYING A POUCH OF HOT CHOCOLATE AND ADDING IT TO HOT WATER. I ACTUALLY THINK THE POUCH ADDED TO HOT WATER IS LOADS BETTER AND A WHOLE LOT CHEAPER!!!! V-E-R-Y ...D-I-A-P-P-O-I-N-T-E-D! FOR THE PRICE...IT'S A RIP-OFF!
305971,B001UQ2SH6,A1XL5ZSSYGS2DA,"J. Tagen ""Jeff""",1,2,1,1325808000,Wrong product,"Purchased the 'Dole' fruit cups packed in fruit juice. Received the 'DelMonte' fruit cups packed in corn syrup. Still the wrong product, despite the title and photo!"
262090,B000LKXCD6,A2LJJ4482V9LAW,SunnyBeachLife,6,7,2,1236124800,Not so pleasant,"We love curry and Indian food, Moroccon food, all types of dishes from different cultures and anything from anywhere that goes on rice. I've bought many dishes from Kitchens of India but this one just fell flat.  My first and last impression was ""slimy"".  I cooked it in the microwave and the boil water method and both were inedible to me and every one of my family.  It's like a pureed slime with only about 3 chunks of cheese and a few small tidbits more.  Not a pleasant taste or texture, little food value, way too high in salt..makes this something I'll never purchase again.  I will continue with Kitchens of India, however, as they do have some tasty dishes."
189856,B001EO5Q64,AHJ18H704GL4Q,S. Lemen,8,37,1,1312329600,Waste of my money.,"The Nutiva coconut oil was not moisturizing, which wasn't a surprise since oil doesn't moisturize, it just coats whatever you put it on. As such, once you moisturize your skin then apply coconut oil, this can help slow down the evaporation of the moisture into the air. That is great if you are less than 30 years old.  At 50+ I actually want and need moisture. I used this product faithfully for 6 weeks and all it did was smooth my legs for about an hour and then they were parched and dried looking again because I hadn't actually added moisture. My legs also felt greasy and had a faint odor of coconut. I don't really want a 2-step process of using a moisturizer on my legs then coating them with coconut oil.  As a face moisturizer it just made my face break out (yuuuuck!). As for the taste, I'll just say that butter has nothing to fear from this stuff. I really can't believe I fell for the hype and wasted my money with this purchase."
441000,B005VOONM6,A1GDEGIEGY1X6H,"Sukhraj Beasla ""sbeasla""",0,0,1,1349568000,I really wanted to like this but..,"Given the name and the talent behind it, I was convinced this would be awesome. Even the description had me sold however it just didn't live up to the hype.<br /><br />Since I didn't have a pod brewer, I originally tried brewing this coffee in a standard coffee maker which came out super weak even though I used 3 pods. Then I tried squeezing each of the pods into my coffee cup which made it a tad better but still weak. I drank this coffee black which I rarely do but any creamer would have just ruined it.<br /><br />I also tried brewing it like a tea which just didn't work at all. Eventually I found a pod machine and it was weak just using one pod. After using about 7 pods to try out this coffee and get a desired result, I just gave up. I couldn't get the desired quality and as for taste, it's equivalent to something you'll find in McDonalds. I didn't get a hint of anything else."
510456,B004BKSOPI,A1SOD126UIESX8,"Tammy W. Freeman ""Baseball MOM""",0,0,5,1327795200,Simple easy good coffee,"Great way to start my DAY! Warm, relaxing, and tasty beverage.  This is the best coffee ever. If you hae not tried it, you need to...It even froths like a real latte.....International House, you out did yourselves this time.."
